"track_id";"track_popularity";"track_album_release_date";"playlist_name";"playlist_genre";"playlist_subgenre";"danceability";"energy";"key";"loudness";"mode";"speechiness";"acousticness";"instrumentalness";"liveness";"valence";"tempo";"duration_ms";"duration_seconds";"duration_minutes";"popularity_category";"release_date_age";"danceability_cat";"track_name";"track_artist";"row_num";"energy_category";"acoustic_category";"liveness_category"
"3WVhkjB7Y4xFruqoCAajBb";75;"2018-11-09";"The Sound of Post-Teen Pop";"pop";"post-teen pop";0.46;0.809;6;-5.415;1;0.326;0.0422;5.04e-05;0.138;0.609;157.184;179227;179;2.983333333;"Alright!";"young";"semi-danceable";"Sue Me";"Sabrina Carpenter";1;"medium fast";"not confident";"slightly confident"
"3wWRbRa3OFIFRs4gNywkdd";30;"2019-09-13";"Dance Pop Tunes";"pop";"dance pop";0.786;0.899;11;-6.07;0;0.0751;0.000147;0.0987;0.11;0.951;130.997;262507;263;4.383333333;"Meh";"young";"highly_danceable";"Do You Miss Me Much - Wookie Remix";"Craig David";1;"medium fast";"not confident";"slightly confident"
"3x4q0AuhGdiPi1jvCIFACQ";21;"2018-08-11";"Christian Dance Party";"pop";"dance pop";0.495;0.33;5;-12.215;0;0.119;0.391;0.000157;0.0844;0.572;140.061;183000;183;3.05;"Trash";"young";"semi-danceable";"This Place";"Logan Pollard";1;"slow";"semi confident";"not confident"
"3xE7LrW7P54CYNQYqLhl6J";35;"2018-06-15";"Pop Warmup 130 BPM";"pop";"dance pop";0.564;0.833;0;-3.964;1;0.0952;0.0112;0.0;0.101;0.395;127.948;209341;209;3.483333333;"Meh";"young";"semi-danceable";"Melody - ANGEMI Remix";"Lost Frequencies";1;"medium fast";"not confident";"slightly confident"
"3XEdqQtGHAM5huMrs3RaKN";65;"2019-07-19";"Dance Pop Tunes";"pop";"dance pop";0.817;0.509;0;-4.17;1;0.0839;0.146;2.53e-05;0.111;0.77;99.988;183930;184;3.066666666;"Alright!";"young";"highly_danceable";"Acid Dreams";"MAX";1;"slow";"slightly confident";"slightly confident"
"3xJx0XcOK0tfVquoP1TY1i";36;"2018-11-23";"Pop Dance Hits";"pop";"dance pop";0.586;0.536;1;-5.514;0;0.0923;0.313;0.0;0.0844;0.426;156.021;180332;180;3.0;"Meh";"young";"semi-danceable";"Closure";"Snareskin";1;"slow";"semi confident";"not confident"
"3xKsf9qdS1CyvXSMEid6g8";77;"2016-08-20";"Ultimate Indie Presents... Best Indie Tracks of the 2010s";"pop";"dance pop";0.544;0.552;9;-7.45;1;0.0991;0.67;4.57e-05;0.415;0.554;159.738;184516;185;3.083333333;"Banger";"young";"semi-danceable";"Pink + White";"Frank Ocean";1;"slow";"confident";"confident"
"3xVC56rIYsxy1bMuf5ijpA";42;"2011-10-03";"Pop Punk | Post-Hardcore";"pop";"post-teen pop";0.432;0.868;1;-2.892;1;0.0349;0.000739;0.0;0.103;0.303;110.509;209293;209;3.483333333;"Meh";"old";"semi-danceable";"Call Me Hopeless, but Not Romantic";"Mayday Parade";1;"medium fast";"not confident";"slightly confident"
"3XVozq1aeqsJwpXrEZrDJ9";70;"2008-11-04";"90s Dance Hits";"pop";"dance pop";0.979;0.792;2;-2.784;1;0.0388;0.0025;7.71e-06;0.102;0.583;116.012;254467;254;4.233333333;"Alright!";"old";"highly_danceable";"Ice Ice Baby";"Vanilla Ice";1;"medium fast";"not confident";"slightly confident"
"3y3brCCecHC3Db18aIOnny";79;"2019-04-19";"Dance Pop";"pop";"dance pop";0.591;0.705;9;-6.519;0;0.079;0.381;0.000116;0.131;0.27;121.799;215316;215;3.583333333;"Banger";"young";"semi-danceable";"Carry On (from the Original Motion Picture ""POK�MON Detective Pikachu"""")""";"Kygo";1;"medium slow";"semi confident";"slightly confident"
"3Y3gChJoEUTqrtuqJCIPQk";59;"2015-10-16";"Dr. Q's Prescription Playlist💊";"pop";"post-teen pop";0.504;0.889;2;-4.533;1;0.0737;0.0489;0.0;0.19;0.367;165.047;205851;206;3.433333333;"Alright!";"old";"semi-danceable";"Irresistible";"Fall Out Boy";1;"medium fast";"not confident";"slightly confident"
"3ybxat8TsO193VjQKjo5aM";10;"2012-11-22";"BALLARE - رقص";"pop";"post-teen pop";0.671;0.8;0;-2.769;1;0.0882;0.0843;0.0;0.15;0.809;127.961;204308;204;3.4;"Trash";"old";"semi-danceable";"We Can Only Live Today (Puppy) - Original";"Netsky";1;"medium fast";"not confident";"slightly confident"
"3YJlTDtUXu1sGh8lunblkG";8;"2010-09-10";"Electropop - Pop";"pop";"electropop";0.768;0.738;11;-3.017;0;0.0406;0.0524;3.01e-05;0.0561;0.685;125.928;235853;236;3.933333333;"Trash";"old";"highly_danceable";"Only Girl (In The World)";"Rihanna";1;"medium slow";"not confident";"not confident"
"3yNZ5r3LKfdmjoS3gkhUCT";83;"2019-07-11";"Pop Remix";"pop";"dance pop";0.67;0.453;0;-11.265;1;0.295;0.252;0.33;0.117;0.68;135.055;194840;195;3.25;"Banger";"young";"semi-danceable";"bad guy (with Justin Bieber)";"Billie Eilish";1;"slow";"semi confident";"slightly confident"
"3yOlyBJuViE2YSGn3nVE1K";94;"2019-12-06";"The Sound of Post-Teen Pop";"pop";"post-teen pop";0.724;0.491;8;-6.024;1;0.0296;0.018;1.29e-05;0.0887;0.383;105.046;170746;171;2.85;"Banger";"young";"highly_danceable";"My Oh My (feat. DaBaby)";"Camila Cabello";1;"slow";"not confident";"not confident"
"3yT9qgwUHuH2tIAblw8O1d";36;"2019-12-20";"TUNES DANCE AND POP";"pop";"dance pop";0.621;0.606;6;-8.412;1;0.0452;0.107;0.0;0.116;0.242;106.905;188788;189;3.15;"Meh";"young";"semi-danceable";"Alone Tonight";"Maxwell Luke";1;"medium slow";"slightly confident";"slightly confident"
"3ZCTVFBt2Brf31RLEnCkWJ";97;"2019-11-13";"Todo Éxitos";"pop";"dance pop";0.704;0.225;6;-14.454;0;0.0994;0.902;0.657;0.106;0.243;120.006;245426;245;4.083333333;"Banger";"young";"highly_danceable";"everything i wanted";"Billie Eilish";1;"slow";"confident";"slightly confident"
"3ZFTkvIE7kyPt6Nu3PEa7V";80;"2005-11-28";"post teen pop";"pop";"post-teen pop";0.778;0.824;10;-5.892;0;0.0712;0.284;0.0;0.405;0.756;100.024;218093;218;3.633333333;"Banger";"old";"highly_danceable";"Hips Don't Lie (feat. Wyclef Jean)";"Shakira";1;"medium fast";"semi confident";"confident"
"3zHq9ouUJQFQRf3cm1rRLu";77;"2015-11-06";"ELECTROPOP";"pop";"electropop";0.262;0.606;8;-6.646;1;0.0484;0.247;0.0;0.125;0.275;189.857;252534;253;4.216666666;"Banger";"old";"couch-worthy";"Love Me Like You Do - From ""Fifty Shades Of Grey""""""";"Ellie Goulding";1;"medium slow";"semi confident";"slightly confident"
"3ZjnFYlal0fXN6t61wdxhl";59;"2009-10-06";"Pop Punk | Post-Hardcore";"pop";"post-teen pop";0.285;0.371;1;-6.833;1;0.0295;0.698;0.00392;0.104;0.372;154.989;238076;238;3.966666666;"Alright!";"old";"couch-worthy";"Terrible Things - EP Version";"Mayday Parade";1;"slow";"confident";"slightly confident"
"3zjw3EZfvgjuR4AQhVlNq7";61;"2019-11-15";"a taste of the mainstream";"pop";"post-teen pop";0.548;0.715;0;-6.798;1;0.0511;0.143;2.21e-06;0.218;0.393;159.924;176975;177;2.95;"Alright!";"young";"semi-danceable";"Lovely";"Fly By Midnight";1;"medium slow";"slightly confident";"confident"
"3zkWCteF82vJwv0hRLba76";77;"2015-04-14";"Post pop teen";"pop";"post-teen pop";0.746;0.754;1;-6.681;1;0.067;0.0152;0.0;0.0486;0.764;149.882;206880;207;3.45;"Banger";"old";"highly_danceable";"Stitches";"Shawn Mendes";1;"medium fast";"not confident";"not confident"
"3znPiywA0q1VK2jgAZFDoI";64;"2015-01-20";"Dr. Q's Prescription Playlist💊";"pop";"post-teen pop";0.487;0.937;2;-3.123;1;0.11;0.071;0.0;0.236;0.445;164.996;206507;207;3.45;"Alright!";"old";"semi-danceable";"Irresistible";"Fall Out Boy";1;"fast";"not confident";"confident"
"3ZqKbMO9UasuKgQeGT7QZS";54;"2019-03-22";"Dance Pop Hits";"pop";"dance pop";0.609;0.523;1;-12.649;1;0.0796;0.00959;0.000155;0.15;0.342;127.977;181875;182;3.033333333;"Alright!";"young";"semi-danceable";"Speechless (feat. Erika Sirola) - MOTi Remix";"Robin Schulz";1;"slow";"not confident";"slightly confident"
"3ZRgqoTb7pVO11IxcKGtMo";42;"2019-11-15";"Dance Room";"pop";"dance pop";0.591;0.88;4;-5.153;0;0.223;0.0804;0.0;0.326;0.482;127.013;177638;178;2.966666666;"Meh";"young";"semi-danceable";"La Vie - Gabry Ponte Mix";"DJ Ross";1;"medium fast";"not confident";"semi confident"
"3zrYNl1aMdFrQkcOjKVr5u";57;"2012-06-22";"post teen pop";"pop";"post-teen pop";0.693;0.822;4;-5.441;0;0.0439;0.00616;1.79e-06;0.315;0.763;126.035;223800;224;3.733333333;"Alright!";"old";"semi-danceable";"I Cry";"Flo Rida";1;"medium fast";"not confident";"semi confident"
"3zU9rdflI65tK4dkkNSp77";73;"2015-05-26";"Dance Pop";"pop";"dance pop";0.503;0.748;5;-4.124;1;0.0619;0.0305;0.0;0.343;0.356;125.896;210013;210;3.5;"Alright!";"old";"semi-danceable";"Heroes (we could be)";"Alesso";1;"medium slow";"not confident";"semi confident"
"3ZWJpOtUrMh67QRLXEkqGF";36;"2017-09-29";"Electro Pop | Electropop";"pop";"electropop";0.629;0.776;1;-6.555;1;0.0939;0.00157;0.111;0.152;0.485;119.98;210000;210;3.5;"Meh";"young";"semi-danceable";"Home Tonight";"Quentyn";1;"medium fast";"not confident";"slightly confident"
"3Zwu2K0Qa5sT6teCCHPShP";76;"2007-01-01";"Dr. Q's Prescription Playlist💊";"pop";"post-teen pop";0.459;0.891;10;-5.057;0;0.0623;0.00511;0.0;0.106;0.588;154.837;203507;204;3.4;"Banger";"old";"semi-danceable";"Thnks fr th Mmrs";"Fall Out Boy";1;"medium fast";"not confident";"slightly confident"
"3zysdGd91RB2oMEkSQVYno";52;"2019-08-23";"Pop / Dance";"pop";"dance pop";0.676;0.621;0;-6.435;1;0.152;0.148;0.0;0.0795;0.369;109.995;191760;192;3.2;"Alright!";"young";"semi-danceable";"Punching in the Dark";"Hellberg";1;"medium slow";"slightly confident";"not confident"
"40EUCFbvUNtqZSA6YcWlUB";33;"2016-12-09";"This Is Janelle Monáe";"pop";"electropop";0.953;0.811;6;-1.427;0;0.204;0.19;3.66e-05;0.0726;0.695;120.021;170867;171;2.85;"Meh";"young";"highly_danceable";"Jalape�o";"Janelle Mon�e";1;"medium fast";"slightly confident";"not confident"
"40MkEbKzuSW9ET6HBngqnK";8;"2015-11-27";"Electropop Hits  2017-2020";"pop";"electropop";0.747;0.877;9;-3.782;0;0.0664;0.0375;0.000833;0.233;0.752;107.991;166138;166;2.766666666;"Trash";"old";"highly_danceable";"Light It Up (feat. Nyla & Fuse ODG) [Remix]";"Major Lazer";1;"medium fast";"not confident";"confident"
"40nPimvmG05WYS7983bawZ";73;"2019-10-04";"Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop";"pop";"post-teen pop";0.721;0.805;9;-4.134;0;0.0927;0.05;0.0;0.153;0.653;118.058;189133;189;3.15;"Alright!";"young";"highly_danceable";"Cry for Me";"Camila Cabello";1;"medium fast";"not confident";"slightly confident"
"40WzXFabdkT1KCgRYwoz8X";1;"1995-01-01";"90s Dance Hits";"pop";"dance pop";0.655;0.884;6;-6.515;0;0.0602;0.0102;0.0;0.259;0.772;140.008;219240;219;3.65;"Trash";"old";"semi-danceable";"Generation Of Love";"Masterboy";1;"medium fast";"not confident";"semi confident"
"40YcuQysJ0KlGQTeGUosTC";77;"2015-12-04";"ELECTROPOP";"pop";"electropop";0.757;0.672;0;-6.524;0;0.0955;0.0186;0.0;0.158;0.382;111.996;251467;251;4.183333333;"Banger";"old";"highly_danceable";"Me, Myself & I";"G-Eazy";1;"medium slow";"not confident";"slightly confident"
"41Fflg7qHiVOD6dEPvsCzO";74;"2015-01-30";"Electropop - Pop";"pop";"electropop";0.884;0.765;8;-3.865;1;0.0882;0.063;7.04e-06;0.118;0.594;99.987;224573;225;3.75;"Alright!";"old";"highly_danceable";"Worth It";"Fifth Harmony";1;"medium fast";"not confident";"slightly confident"
"41JVdEgTBhLaTc1Vca5pFy";32;"2010-01-01";"post teen pop";"pop";"post-teen pop";0.855;0.891;1;-4.964;1;0.0356;0.0148;0.102;0.0838;0.951;105.007;185333;185;3.083333333;"Meh";"old";"highly_danceable";"New Boyfriend";"Anna Margaret";1;"medium fast";"not confident";"not confident"
"41L3O37CECZt3N7ziG2z7l";95;"2020-01-03";"The Sound of Post-Teen Pop";"pop";"post-teen pop";0.662;0.519;9;-6.554;0;0.106;0.404;0.0;0.121;0.495;145.841;210427;210;3.5;"Banger";"young";"semi-danceable";"Yummy";"Justin Bieber";1;"slow";"confident";"slightly confident"
"41o7hnySdC33otkgYzQiEJ";31;"2020-01-03";"TUNES DANCE AND POP";"pop";"dance pop";0.644;0.414;2;-10.358;1;0.0341;0.541;0.000133;0.0835;0.651;92.049;213913;214;3.566666666;"Meh";"young";"semi-danceable";"Wanting More";"Kat Holland";1;"slow";"confident";"not confident"
"41X9To0bQ4fpoSRri4NHiI";66;"2014-03-24";"Ultimate Indie Presents... Best Indie Tracks of the 2010s";"pop";"dance pop";0.498;0.721;10;-5.232;1;0.0282;0.136;0.7;0.0933;0.589;140.027;226440;226;3.766666666;"Alright!";"old";"semi-danceable";"Seasons (Waiting On You)";"Future Islands";1;"medium slow";"slightly confident";"not confident"
"421leiR6jKlH5KDdwLYrOs";43;"2019-05-10";"Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop";"pop";"post-teen pop";0.824;0.592;6;-6.4;0;0.0969;0.693;0.000158;0.178;0.54;98.074;209755;210;3.5;"Meh";"young";"highly_danceable";"Dance Monkey";"Tones and I";1;"slow";"confident";"slightly confident"
"42Da622nCy4WpuIR3cO2Ue";38;"2010-01-01";"Pop Punk | Post-Hardcore";"pop";"post-teen pop";0.357;0.922;9;-5.735;1;0.111;0.00108;0.00431;0.632;0.205;159.929;266947;267;4.45;"Meh";"old";"couch-worthy";"The Consequence";"You Me At Six";1;"fast";"not confident";"confident"
"42ftjU4cTN5UTRksyqBKZJ";10;"2015-10-23";"Electropop Hits  2017-2020";"pop";"electropop";0.771;0.76;4;-5.459;0;0.0514;0.147;0.0;0.053;0.881;119.0;218440;218;3.633333333;"Trash";"old";"highly_danceable";"Cake By The Ocean";"DNCE";1;"medium fast";"slightly confident";"not confident"
"42tFTth2jcF7iSo0RBjfJF";70;"2017-11-17";"K-Party Dance Mix";"pop";"dance pop";0.839;0.902;1;-3.612;0;0.0536;0.0868;0.00257;0.272;0.639;114.953;189050;189;3.15;"Alright!";"young";"highly_danceable";"??? Peek-A-Boo";"Red Velvet";1;"fast";"not confident";"semi confident"
"430efk5Jc5wGay4EWP4snS";76;"2019-11-08";"Pop / Dance";"pop";"dance pop";0.497;0.755;2;-6.948;0;0.0497;0.0007;0.585;0.33;0.493;121.869;182187;182;3.033333333;"Banger";"young";"semi-danceable";"Baian�";"Bakermat";1;"medium fast";"not confident";"semi confident"
"4356Typ82hUiFAynbLYbPn";78;"2010-03-30";"Dr. Q's Prescription Playlist💊";"pop";"post-teen pop";0.663;0.861;7;-3.398;0;0.109;0.0338;0.0;0.082;0.654;119.963;220800;221;3.683333333;"Banger";"old";"semi-danceable";"DJ Got Us Fallin' In Love (feat. Pitbull)";"Usher";1;"medium fast";"not confident";"not confident"
"43eBgYRTmu5BJnCJDBU5Hb";61;"1982-05-10";"Dr. Q's Prescription Playlist💊";"pop";"post-teen pop";0.544;0.873;9;-7.425;1;0.0525;0.0415;1.82e-05;0.0925;0.676;140.902;337333;337;5.616666666;"Alright!";"old";"semi-danceable";"Rio - 2009 Remaster";"Duran Duran";1;"medium fast";"not confident";"not confident"
"43H3q2NWT9LCuYS1B5IUvV";61;"2006-10-23";"post teen pop";"pop";"post-teen pop";0.667;0.659;2;-4.932;1;0.0298;0.113;0.0;0.325;0.575;89.128;203440;203;3.383333333;"Alright!";"old";"semi-danceable";"Our Song";"Taylor Swift";1;"medium slow";"slightly confident";"semi confident"
"43JztBwps5nHk69OqYOv9D";51;"2019-07-05";"Pop / Dance";"pop";"dance pop";0.766;0.76;10;-3.812;1;0.0875;0.251;1.67e-05;0.213;0.497;110.05;187636;188;3.133333333;"Alright!";"young";"highly_danceable";"Wannabe";"Jonasu";1;"medium fast";"semi confident";"confident"
"43S4LXQySI1N2Zmnkdzh6j";33;"2018-03-30";"Christian Dance Party";"pop";"dance pop";0.582;0.791;1;-5.146;1;0.0322;0.186;0.0;0.14;0.34;91.975;187966;188;3.133333333;"Meh";"young";"semi-danceable";"All In (CB Remix)";"Heather Schnoor";1;"medium fast";"slightly confident";"slightly confident"
"43tgC5pTYJpc5D3C9HRwEg";55;"2018-10-22";"Dance Pop Tunes";"pop";"dance pop";0.853;0.693;0;-4.337;1;0.0524;0.0855;7.16e-05;0.11;0.547;124.049;205986;206;3.433333333;"Alright!";"young";"highly_danceable";"Slow Down (with Calvin Harris)";"Normani";1;"medium slow";"not confident";"slightly confident"
"43wzy7JxMEfvCh8ZFeZKYk";73;"2018-08-24";"Electropop 2019";"pop";"electropop";0.597;0.751;6;-4.982;0;0.193;0.0104;0.0;0.0912;0.568;103.956;201680;202;3.366666666;"Alright!";"young";"semi-danceable";"Right Now";"Nick Jonas";1;"medium fast";"not confident";"not confident"
"43XPrpHjKSkCgVQgerQkvn";18;"2018-03-16";"This Is: Javiera Mena";"pop";"electropop";0.495;0.752;7;-7.853;1;0.0284;0.103;0.197;0.0765;0.443;127.003;282950;283;4.716666666;"Trash";"young";"semi-danceable";"Nubes de Fuego";"LOS PILOTOS";1;"medium fast";"slightly confident";"not confident"
"43ZeyBuql1TboyWE3ElHXj";49;"2018-10-12";"Pop Warmup 130 BPM";"pop";"dance pop";0.651;0.711;3;-5.062;0;0.0378;0.111;6.13e-05;0.0488;0.425;125.089;191954;192;3.2;"Meh";"young";"semi-danceable";"In Time";"CAZZETTE";1;"medium slow";"slightly confident";"not confident"
"4466tjT4xLDhIdmsMymUHk";61;"2019-05-10";"Dance Pop Tunes";"pop";"dance pop";0.68;0.771;0;-5.406;1;0.0421;0.0161;0.0;0.388;0.67;122.023;145574;146;2.433333333;"Alright!";"young";"semi-danceable";"Body 2 Body";"MK";1;"medium fast";"not confident";"semi confident"
"44ADyYoY5liaRa3EOAl4uf";81;"2019-08-16";"The Sound of Post-Teen Pop";"pop";"post-teen pop";0.53;0.538;5;-6.672;1;0.0335;0.17;2.83e-06;0.248;0.288;148.051;233654;234;3.9;"Banger";"young";"semi-danceable";"Slide Away";"Miley Cyrus";1;"slow";"slightly confident";"confident"
"44aN5xKL3kGHvQ5bXVk6B8";65;"2015-06-11";"The Sound of Post-Teen Pop";"pop";"post-teen pop";0.703;0.736;4;-5.709;0;0.046;0.186;1.92e-05;0.174;0.274;119.955;208330;208;3.466666666;"Alright!";"old";"highly_danceable";"Ghost Town";"Adam Lambert";1;"medium slow";"slightly confident";"slightly confident"
"44anLRFhwsFuwG5T7JvOWY";47;"2019-06-28";"a taste of the mainstream";"pop";"post-teen pop";0.564;0.435;9;-6.435;0;0.0294;0.449;3.41e-06;0.103;0.316;80.018;225245;225;3.75;"Meh";"young";"semi-danceable";"Another One";"Kim Petras";1;"slow";"confident";"slightly confident"
"44o1MQVbm8S827avRs4RHc";50;"2006-01-23";"90s Dance Hits";"pop";"dance pop";0.625;0.917;9;-6.893;0;0.0396;0.0136;0.00338;0.324;0.9;137.968;221840;222;3.7;"Meh";"old";"semi-danceable";"Feel the heat of the night - Radio Edit";"Masterboy";1;"fast";"not confident";"semi confident"
"44XBLYMVEt5vJcb5qXfQ7V";8;"2009-01-01";"BALLARE - رقص";"pop";"post-teen pop";0.626;0.799;11;-6.612;0;0.046;0.000358;0.00155;0.36;0.369;98.992;274213;274;4.566666666;"Trash";"old";"semi-danceable";"Alejandro";"Lady Gaga";1;"medium fast";"not confident";"semi confident"
"44zoniDjX4tfoAeYrnA5XX";66;"2019-09-05";"Pop Inglés (2020 - 2010s)💙 Música En Inglés 2010s";"pop";"dance pop";0.515;0.873;10;-3.062;1;0.0389;0.00104;0.0;0.104;0.434;134.042;220930;221;3.683333333;"Alright!";"young";"semi-danceable";"Kill My Mind";"Louis Tomlinson";1;"medium fast";"not confident";"slightly confident"
"4500Dr4dVfnQiMjaTC4oIq";69;"2019-09-26";"Todo Éxitos";"pop";"dance pop";0.563;0.729;2;-4.178;1;0.16;0.0623;0.0;0.0378;0.726;80.51;152722;153;2.55;"Alright!";"young";"semi-danceable";"Me Equivocar�";"Antonio Jos�";1;"medium slow";"not confident";"not confident"
"455AfCsOhhLPRc68sE01D8";74;"2012-03-12";"🤩🤪Post Teen Pop🤪🤩";"pop";"post-teen pop";0.649;0.815;3;-3.796;0;0.0415;0.00125;4.31e-05;0.671;0.765;126.03;230747;231;3.85;"Alright!";"old";"semi-danceable";"Last Friday Night (T.G.I.F.)";"Katy Perry";1;"medium fast";"not confident";"confident"
"45Egmo7icyopuzJN0oMEdk";79;"2018-02-14";"Pop Inglés (2020 - 2010s)💙 Música En Inglés 2010s";"pop";"dance pop";0.708;0.648;6;-5.626;1;0.0449;0.0956;0.0;0.134;0.338;143.955;201707;202;3.366666666;"Banger";"young";"highly_danceable";"Love Lies (with Normani)";"Khalid";1;"medium slow";"not confident";"slightly confident"
"45hOioMDJktr86iKDHC8gr";72;"2007-04-17";"post teen pop";"pop";"post-teen pop";0.56;0.959;7;-2.433;1;0.102;0.000738;0.000206;0.209;0.67;163.983;216600;217;3.616666666;"Alright!";"old";"semi-danceable";"Girlfriend";"Avril Lavigne";1;"fast";"not confident";"confident"
"45NYp6HaMbhHNtn8sTnztn";2;"2018-06-01";"Pop Warmup 130 BPM";"pop";"dance pop";0.627;0.956;8;-4.498;0;0.0719;0.0256;0.588;0.125;0.392;127.984;217500;218;3.633333333;"Trash";"young";"semi-danceable";"Callin' - Extended Mix";"Lush & Simon";1;"fast";"not confident";"slightly confident"
"45oDOw8InylWBtszEH8pWm";1;"2016-12-23";"BALLARE - رقص";"pop";"post-teen pop";0.724;0.891;0;-4.275;1;0.047;0.00448;0.0108;0.158;0.717;124.061;168196;168;2.8;"Trash";"young";"highly_danceable";"Boogie Wonderland";"Mr. Belt & Wezol";1;"medium fast";"not confident";"slightly confident"
"467Ka8djftrhQIZTkYJar0";29;"2018-11-23";"Christian Dance Party";"pop";"dance pop";0.607;0.66;2;-7.898;1;0.0496;0.000817;1.14e-06;0.219;0.517;127.051;195493;195;3.25;"Meh";"young";"semi-danceable";"Peace";"Canyon Hills Worship";1;"medium slow";"not confident";"confident"
"46D0hYb1B7qiU33VtXt21W";78;"2019-10-11";"Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop";"pop";"post-teen pop";0.574;0.593;4;-5.731;0;0.0463;0.411;1.55e-06;0.0966;0.355;128.073;194686;195;3.25;"Banger";"young";"semi-danceable";"Easy";"Camila Cabello";1;"slow";"confident";"not confident"
"46Kcradxrva9Dny4lHU1b3";68;"2013-10-04";"Dr. Q's Prescription Playlist💊";"pop";"post-teen pop";0.642;0.873;2;-5.821;1;0.0551;0.00394;0.0;0.175;0.662;82.002;192053;192;3.2;"Alright!";"old";"semi-danceable";"Miss Jackson (feat. LOLO)";"Panic! At The Disco";1;"medium fast";"not confident";"slightly confident"
"46lFttIf5hnUZMGvjK0Wxo";74;"2015-06-05";"Electropop Hits  2017-2020";"pop";"electropop";0.506;0.805;1;-4.119;1;0.0469;0.00711;0.00193;0.0856;0.383;126.008;227074;227;3.783333333;"Alright!";"old";"semi-danceable";"Runaway (U & I)";"Galantis";1;"medium fast";"not confident";"not confident"
"46NBoIAHrmR7qcUGCIFEjR";68;"2016-05-13";"ELECTROPOP";"pop";"electropop";0.367;0.915;9;-3.456;0;0.0488;0.0022;5.81e-05;0.0905;0.365;110.169;207273;207;3.45;"Alright!";"young";"couch-worthy";"This One's for You (feat. Zara Larsson) (Official Song UEFA EURO 2016)";"David Guetta";1;"fast";"not confident";"not confident"
"46RVKt5Edm1zl0rXhPJZxz";73;"1996-02-01";"Dr. Q's Prescription Playlist💊";"pop";"post-teen pop";0.746;0.79;11;-4.7;0;0.0257;0.0485;0.0261;0.0534;0.891;107.231;220867;221;3.683333333;"Alright!";"old";"highly_danceable";"Down Under";"Men At Work";1;"medium fast";"not confident";"not confident"
"46SLrzs7kkBROQpgpWPOTo";0;"2010-09-01";"This Is: Javiera Mena";"pop";"electropop";0.601;0.789;3;-7.744;1;0.0308;0.00315;0.273;0.0729;0.935;127.013;222227;222;3.7;"Trash";"old";"semi-danceable";"El Amanecer";"Javiera Mena";1;"medium fast";"not confident";"not confident"
"46THN9jjPWhSqFUu6YsBhv";11;"2016-02-26";"ELECTROPOP";"pop";"electropop";0.679;0.734;10;-5.542;0;0.444;0.0241;1.65e-06;0.369;0.245;145.028;247867;248;4.133333333;"Trash";"young";"semi-danceable";"Panda";"Desiigner";1;"medium slow";"not confident";"semi confident"
"46W9iEjOg5nkMvb6lo4Jwz";63;"2019-05-10";"Cardio";"pop";"dance pop";0.687;0.706;4;-5.357;1;0.0459;0.091;0.0;0.124;0.27;115.268;127826;128;2.133333333;"Alright!";"young";"semi-danceable";"Don�t Give Up On Me Now (with Julie Bergan)";"R3HAB";1;"medium slow";"not confident";"slightly confident"
